,mse_accuracy_tgt_no_cv,mape_accuracy_tgt_no_cv,mse_accuracy_tgt_cv,mape_accuracy_tgt_cv,mse_accuracy_trans_no_cv,mape_accuracy_trans_no_cv,mse_accuracy_trans_cv,mape_accuracy_trans_cv,measurement
0,4278513.295667993,4.239741033761951,3497576.2671483755,3.7737012336234503,3164734.0784413097,3.014635611240388,3164734.0784413097,3.486621401377225,nodejs mean
1,207192.01691009436,1.378093801282646,150240.88317847496,1.1340217532859511,168351.4130584926,0.9468255812652492,168351.4130584926,0.9468255812652492,nodejs min
2,38693981.54483292,15.219631771090164,37028330.69243732,15.663750696859434,18284121.14153145,8.183519642405653,18284121.14153145,9.059648370033791,nodejs max
3,10213.533321872452,29.96279730337824,11168.87902815359,28.66528101183155,433.51535177150015,27.21961700398823,433.51535177150015,20.199310275360833,x264 mean
4,132.79221768625,20.364702575915093,129.03877139954687,20.747836107821453,3.020817549999997,0.5854046695744254,3.020817549999997,0.5767324320439818,x264 min
5,17094.836135939997,52.15906221247445,22501.20135818832,42.04548409617775,1338.502125725,61.77271736814024,1338.502125725,46.383676010904665,x264 max
6,10.882197030640002,20.896444313302265,12.063840523402801,23.070795702460067,9.399885555200001,14.534645401080128,9.399885555200001,11.830256166973138,xz mean
7,0.0053758720000000385,0.5518792860269061,0.3130159121900006,0.4101137613926487,0.0063842999999999,0.4176161884529316,0.0063842999999999,0.4509877809511406,xz min
8,20.984802973999994,36.479203683187805,24.2215052536,40.287676756369386,25.810509990000003,37.270989737024514,25.810509990000003,32.085545002837705,xz max
