mape_accuracy_pred_20pct,mape_accuracy_pred_40pct,mape_accuracy_pred_60pct,mape_accuracy_pred_80pct,mape_accuracy_trans_20pct,mape_accuracy_trans_40pct,mape_accuracy_trans_60pct,mape_accuracy_trans_80pct,mse_accuracy_pred_20pct,mse_accuracy_pred_40pct,mse_accuracy_pred_60pct,mse_accuracy_pred_80pct,mse_accuracy_trans_20pct,mse_accuracy_trans_40pct,mse_accuracy_trans_60pct,mse_accuracy_trans_80pct
64.33009000172738,30.06825111082166,25.85240765467201,30.425806969618996,29.876098489107093,29.21535490502493,29.06164646417239,29.605191397506147,-541.266137615,-326.16723912000003,-208.9290345166667,-156.0541708528125,-22.02916496184167,-18.51348460838254,-17.486576016428547,-20.755219135571224
103.53402463960597,37.99833859441974,27.613580368141953,36.99399086638477,1.118244014143925,1.0423259654208987,1.0386067464735849,1.006769014222077,-624.7083478870084,-381.92424808766117,-216.84803320797363,-108.45484682353799,-0.017188736101015654,-0.024352862092963043,-0.023360655831569096,-0.02748817581325442
105.23313468750808,47.34321561233224,27.552542257544072,25.033491465070927,0.8163495706896555,0.7724041563483939,0.6981645223791473,0.6921845721986929,-35960.644959435,-38316.05907705749,-16318.702752666662,-14471.053877453749,-1.3871137306941,-0.8139777159835535,-0.9346342990777967,-0.7700795239439523
103.00208901231392,45.22420427290726,26.070402887664514,36.44564397800482,44.4678562977573,42.79148476136773,43.73859252907545,46.383676010904665,-73965.34923569002,-34989.7862164817,-17176.38426050945,-16733.35266494915,-1625.3736587240055,-1367.8683684690584,-1340.1699317638765,-1631.2519977136596
72.67839000356939,38.99763557072219,27.546606623855123,23.69078577042294,0.989315279500581,1.0165536323532869,0.9790945189118407,0.9504491877657117,-32039.91047180499,-32957.1220058375,-16971.554370165,-14434.475854291562,-3.809806676288535,-1.801799386100067,-1.3277522648026243,-1.4531482418366313
106.27785667276316,30.33010700167328,25.97918623746508,28.66040062172418,30.101335036665038,29.575571952233176,29.300822700858408,29.791552203295723,-620.2597546454305,-328.3350765376159,-211.0291984290912,-172.82323614340905,-22.237880792381155,-19.10664241450203,-17.817038826987073,-20.924397691100356
103.9035606701467,44.78063230372975,25.89374566770406,22.72190853203011,42.70458695540179,40.974215567036175,41.48143432904215,43.97212863087651,-44318.488014170005,-36852.09576457375,-16343.317582139503,-19336.563032154998,-1477.6298902728252,-1244.2432480217994,-1215.1591420182008,-1481.0342226889036
93.13910342231996,39.35446949336132,24.02581974262274,27.79468439778893,29.93196329921271,29.403796124718788,29.20216963979687,29.75535483443531,-603.1891817045833,-421.52100038647563,-194.66795653175927,-147.6786054586458,-22.67071472757897,-19.167403663047974,-18.14961951142088,-21.43630203969577
94.15075228021797,45.98037505782119,27.90709263594225,33.67857226185493,44.28482876734222,42.05025933962941,42.979755659227095,45.19430419331709,-59349.06060280499,-40471.45420672249,-17335.684998754998,-21627.40182062875,-1613.2523904416198,-1346.0474546563744,-1305.6582628120261,-1562.060852718466
115.91352512162408,39.40140496690486,27.500975209506983,42.444683701268204,0.6291410523547077,0.6230681284989553,0.5906019377720214,0.5278490192950492,-58747.40677455,-35868.475015605,-16972.375197586665,-18442.84440316125,-0.8274852891589347,-0.44303955230534386,-0.4364982634359894,-0.5836508198442443
62.47586315586263,46.78597595000247,28.04190849872216,30.360972519824813,43.85543450663494,41.81091391946488,42.886247025712954,45.398830558071296,-62532.17649927917,-47631.65120882627,-16530.37683899158,-15643.631682080008,-1597.6244991179226,-1335.5606523349247,-1304.551524202797,-1577.242817944106
111.73116065924016,45.594973798155365,25.188600153950695,42.057702653057376,1.2679916183792523,1.142235627290911,1.228544106343889,1.309754808316543,-25150.93385342,-30676.3119683725,-17278.600785488336,-15111.788348106249,-5.951452602145373,-2.986177085521486,-2.3658850636209245,-2.909861524343853
80.1057514265899,29.909836398539984,24.164566953467297,40.20964719334313,1.0414229551889282,1.0106500556863591,0.9258495820197826,0.941051648072796,-376.0424080027779,-334.67360133748974,-190.2880876136995,-179.46131227313307,-0.0345132741505021,-0.02973612935044114,-0.02758389823597086,-0.03191005959113403
91.74398757951089,43.434378582398146,27.246501841380848,33.756972028166274,1.087769787823976,1.0567335396474582,1.2408659449292836,1.2213747476976595,-36295.56587765029,-37531.23003736394,-16883.08459484399,-13816.37519192564,-4.90793639888704,-2.4876877744607073,-3.420427932446135,-3.516816717143741
87.22336533425096,34.356331555534325,25.242096804951014,21.144485931805235,1.3113183791740484,1.0492776506670898,1.0753544517625953,0.9802536053572185,-285.44804376,-360.1763637325,-201.24352348833335,-232.42768505749999,-0.020992403456972307,-0.01598528649930774,-0.016444674610866836,-0.020221018009306382
111.74720899396951,42.08295553972994,26.58397603337888,29.837916790789908,0.8270931371178036,0.9145494379361279,0.7011785798576676,0.6656791784301327,-28590.545512604996,-36364.796919119995,-16525.451369963335,-20643.66176499375,-0.7294899648377462,-0.6307570250300943,-0.9351941506612788,-1.104837160550109
72.46434082405653,30.378446673969556,25.22676341106431,26.209097828576862,1.2151069617406332,1.019954388721436,0.9597346339065769,0.8927586312337729,-722.399287105,-334.5274540125,-197.23458331666666,-196.02501302687497,-0.033896476001863456,-0.022490908079892027,-0.021399104550286062,-0.01813731151121273
91.18140824183115,45.40901625394879,27.855997503532986,28.888460229903075,0.669592353407939,0.6780968520880266,0.5855283851501176,0.547549364241378,-23233.304766173787,-38226.78972498765,-16891.887145885838,-15080.409208946594,-2.5972430736843672,-1.2723089614724412,-1.0140547496524484,-0.9162198871273445
67.61528194410803,32.51118705768731,24.149940587921368,34.96411257704478,30.09804850210426,29.63591364883671,29.269816278942017,29.912495961004876,-345.170370035,-332.52605478750013,-186.65298347000004,-208.30852072467883,-22.110655177706207,-18.626914827863377,-17.679546789863075,-21.254798908829397
85.20745604469303,32.610349528735384,25.801075975560543,26.07484646533878,1.1600902555094896,1.1131596492827334,0.9990440931174703,1.0006691406613302,-633.9486461400002,-325.88603874000006,-197.5279509729167,-212.12719290405386,-0.022716857201341856,-0.02104850877666117,-0.018813667175139548,-0.02264966969473219
116.04091307032871,44.9388689831316,26.751570460017803,42.9909081899739,43.88910719889107,41.846829021394335,42.66231999717137,44.98692099168269,-51571.74784569499,-41600.069137579994,-17211.950080071667,-11669.609741469998,-1573.2313285348762,-1333.914209897331,-1294.4993457923308,-1548.608746190623
104.82418232628798,45.93831841596565,25.575100836961635,24.392586218236932,0.9359171838098193,0.8109247689708212,0.7612152895521099,0.7530167427568758,-20477.023877393745,-35997.81483865874,-16399.954300869165,-14524.51565682625,-3.12865273739078,-1.391182339454251,-1.579057832890281,-1.7652226474653463
64.91430842717907,44.818489980629366,27.16222732566739,22.837514243105204,43.70806995180769,41.67443010129636,41.93528675964356,44.24480345573087,-19357.558955862874,-42131.926825921146,-16867.524746038904,-15314.054213079266,-1558.1742939652174,-1292.2906909705616,-1235.252054902888,-1474.0560684206646
77.94935544205237,47.45909242981408,27.200536114910744,33.51086903792633,1.1655045552032421,1.1957275844339008,1.3125291412496791,1.311616117302236,-53772.66691879,-31921.123091887497,-16457.946617098332,-22435.5382119175,-2.65425476337746,-1.901762359094552,-2.1297567498494585,-3.144282824685312
105.20471538830812,47.52879305902357,27.050994640742136,24.42774963519374,44.35810935526197,42.30042369821615,43.2680011728067,45.67460744751077,-21269.76566199625,-43011.29281268,-15986.722831856667,-14696.179915797811,-1627.0386185886898,-1360.3197991695893,-1335.8917214035712,-1601.7368991583928

Wilcoxon p value: 0.7914759516716003
Cliff's delta: 0.0368
